ID,meanvol_L,meanvol_R,meandiff,diff_low_CI,diff_hi_CI,flip_t,sdflipt,flipt_DF,LI,LI_p5,LI_p95,mask,task,bootstraps,percdata,ID
BAN06_t,0.161441646,0.376813769,-0.215372123,-0.284513233,-0.141097381,-4.725035088,0.956223727,2072,-0.411093312,-0.612131274,-0.247315752,frontal,PD,1000,5,BAN06_t
BAN07_t,0.172830239,-0.149631109,0.322461348,0.242763786,0.406983942,6.48286203,0.991258377,2083,1,1,1,frontal,PD,1000,5,BAN07_t
BAN08_t,-0.536243079,-0.514608638,-0.021634441,-0.082247348,0.038565353,-0.59232322,0.986751088,2092,-0.020417256,-0.078969839,0.036585014,frontal,PD,1000,5,BAN08_t
BAN09_t,0.725914393,0.106775754,0.619138639,0.541862231,0.694043654,12.84763228,0.950366646,2073,0.750653036,0.61143865,0.905795881,frontal,PD,1000,5,BAN09_t
BAN10_t,-0.375103911,0.211974033,-0.587077944,-0.656837725,-0.518812383,-13.21969149,0.932377225,2091,-1,-1,-1,frontal,PD,1000,5,BAN10_t
BAN11_t,0.799540081,0.269309496,0.530230585,0.425039199,0.636342208,8.167181078,0.888400505,2083,0.500108028,0.39874979,0.61520234,frontal,PD,1000,5,BAN11_t
BAN12_t,2.152434822,1.55784507,0.594589752,0.520348172,0.666362547,13.9005873,0.976002285,2092,0.160333386,0.14012358,0.18015784,frontal,PD,1000,5,BAN12_t
BAN13_t,1.165895904,0.358612475,0.807283429,0.718363754,0.890944911,14.63908752,0.926270232,2071,0.531317992,0.462607812,0.608305169,frontal,PD,1000,5,BAN13_t
BAN14_t,0.113215873,0.308115221,-0.194899348,-0.253712718,-0.134937777,-5.082536234,0.966302647,2084,-0.471995995,-0.669369064,-0.29980463,frontal,PD,1000,5,BAN14_t
BAN15_t,2.006675821,0.185845918,1.820829904,1.710959506,1.945023658,24.97458448,0.95118873,2091,0.832677455,0.750747553,0.921718236,frontal,PD,1000,5,BAN15_t
BAN16_t,0.883060118,0.101217782,0.781842336,0.678474512,0.886041817,12.05771728,1.023359063,2090,0.801837659,0.633081447,1,frontal,PD,1000,5,BAN16_t
BAN17_t,1.291761707,1.328863246,-0.037101539,-0.141761408,0.064031851,-0.580237811,0.962057219,2088,-0.014352714,-0.054287982,0.02474272,frontal,PD,1000,5,BAN17_t
BAN18_t,1.013587602,1.680318838,-0.666731236,-0.747265107,-0.586921493,-13.26035182,0.989182596,2092,-0.247862915,-0.281131705,-0.213977807,frontal,PD,1000,5,BAN18_t
BAN19_t,0.575700035,0.5382015,0.037498535,-0.047128977,0.115325234,0.732868611,0.975291445,2091,0.033553772,-0.042982537,0.106891299,frontal,PD,1000,5,BAN19_t
BAN21_t,-0.656235965,0.36231522,-1.018551185,-1.109212911,-0.927912451,-18.56493952,1.012109556,2091,-1,-1,-1,frontal,PD,1000,5,BAN21_t
BAN22_t,0.359809153,-0.191301359,0.551110512,0.492042317,0.6063851,15.56695372,0.948530924,2091,1,1,1,frontal,PD,1000,5,BAN22_t
BAN23_t,1.113773611,0.775098645,0.338674965,0.236669976,0.444075408,5.121641477,0.991737567,2086,0.179875304,0.122578822,0.239187657,frontal,PD,1000,5,BAN23_t
BAN24_t,0.737606637,-0.481809062,1.219415698,1.109593136,1.327250306,18.51950039,0.868555899,2092,1,1,1,frontal,PD,1000,5,BAN24_t
OXF01__,0.215891065,-0.863720133,1.079611198,0.964435061,1.198754942,14.45667367,0.864900124,2086,0.999790693,1,1,frontal,PD,1000,5,OXF01__
OXF02__,-0.101470563,0.607639421,-0.709109984,-0.815010847,-0.605615105,-10.63245725,0.957060439,2077,-0.988684747,-1,-0.900743306,frontal,PD,1000,5,OXF02__
OXF03__,1.031365628,0.455977116,0.575388512,0.462933189,0.689973595,8.286157637,0.947506383,2082,0.389632571,0.307533195,0.478667991,frontal,PD,1000,5,OXF03__
OXF04__,0.537991585,0.870383715,-0.33239213,-0.441158601,-0.2275874,-5.328175176,1.009474368,2080,-0.237980525,-0.330304544,-0.159320752,frontal,PD,1000,5,OXF04__
OXF05__,0.901550293,-0.330579283,1.232129575,1.107997819,1.355840461,16.45445161,1.023265785,2089,1,1,1,frontal,PD,1000,5,OXF05__
OXF06__,1.361505588,0.941080155,0.420425433,0.328164256,0.505910612,7.456288655,0.961950697,2092,0.182756589,0.142569107,0.222956135,frontal,PD,1000,5,OXF06__
OXF07__,1.235496649,0.005438118,1.230058531,1.107048786,1.352588098,16.75458909,0.967069588,2083,0.956473108,0.839000671,1,frontal,PD,1000,5,OXF07__
OXF08__,1.325807176,-0.123057181,1.448864357,1.360308253,1.540676623,26.72517573,0.912120048,2089,0.999931348,1,1,frontal,PD,1000,5,OXF08__
OXF09__,1.228902705,0.190020707,1.038881999,0.927932996,1.154937827,15.4750556,0.941994428,2088,0.737032786,0.625548314,0.86130169,frontal,PD,1000,5,OXF09__
OXF10__,-0.702366338,-1.497766187,0.795399849,0.654938463,0.932270836,9.384555045,1.028591013,2089,0.365160767,0.276069077,0.464355527,frontal,PD,1000,5,OXF10__
OXF11__,0.994849648,0.962254938,0.03259471,-0.06953267,0.131835326,0.536433102,1.004763938,2092,0.016377516,-0.035760937,0.067410302,frontal,PD,1000,5,OXF11__
OXF12__,0.048760679,0.240035964,-0.191275285,-0.28557775,-0.087625084,-2.89255743,0.932126434,2078,-0.669546197,-1,-0.23134102,frontal,PD,1000,5,OXF12__
OXF13__,1.819949697,1.020594276,0.799355421,0.703436938,0.90727338,12.35360858,0.912815907,2079,0.281577847,0.24753039,0.318185582,frontal,PD,1000,5,OXF13__
OXF14__,0.283342771,0.03764946,0.245693312,0.112384202,0.38408575,2.801273103,0.92959714,2079,0.740210492,0.319080716,1,frontal,PD,1000,5,OXF14__
OXF15__,0.233748953,0.525291261,-0.291542308,-0.381733553,-0.205399333,-5.612401856,0.998523877,2088,-0.395971728,-0.58263176,-0.246114294,frontal,PD,1000,5,OXF15__
OXF16__,1.778023592,0.595105384,1.182918208,1.055641528,1.312819539,15.54459797,0.849540605,2088,0.499412724,0.447871793,0.555673916,frontal,PD,1000,5,OXF16__
OXF17__,1.736855416,1.565230273,0.171625143,0.075490208,0.263093605,2.915482004,0.914038527,2090,0.05195142,0.022898169,0.079494355,frontal,PD,1000,5,OXF17__
OXF18__,-0.339273358,0.037926979,-0.377200337,-0.508847952,-0.248729597,-4.696146112,0.989786825,2090,-0.940698518,-1,-0.650026928,frontal,PD,1000,5,OXF18__
OXF19__,1.793220974,1.545768454,0.247452519,0.178840033,0.317367525,5.725299894,0.959600513,2085,0.07404811,0.054421337,0.093969339,frontal,PD,1000,5,OXF19__
OXF20__,0.866551215,-1.921088758,2.787639973,2.616474635,2.967416623,24.62498082,0.79434076,2089,1,1,1,frontal,PD,1000,5,OXF20__
OXF21__,1.531825429,0.524223859,1.00760157,0.894809054,1.12098934,13.40587033,0.776715025,2087,0.4909375,0.431561337,0.549498742,frontal,PD,1000,5,OXF21__
OXF22__,0.701236062,-0.414597294,1.115833356,1.017206041,1.212746325,18.10430534,0.91365326,2088,1,1,1,frontal,PD,1000,5,OXF22__
OXF23__,0.081796877,-0.659771294,0.741568171,0.631129799,0.854980671,10.79802216,0.975524161,2088,0.987599854,0.895808278,1,frontal,PD,1000,5,OXF23__
OXF24__,0.680155287,0.548474144,0.131681143,0.041907796,0.216813503,2.33409219,0.938432397,2090,0.107292713,0.034175989,0.176375185,frontal,PD,1000,5,OXF24__
OXF25__,-0.018957759,-1.081139462,1.062181703,0.958792099,1.156052207,17.28976729,0.989695299,2087,0.940101571,0.795308747,1,frontal,PD,1000,5,OXF25__
OXF26__,0.495177556,-0.064153667,0.559331223,0.422178146,0.696452156,6.614399637,0.974047818,2078,0.954155503,0.729419682,1,frontal,PD,1000,5,OXF26__
OXF27__,0.574030266,-0.652286327,1.226316593,1.12030268,1.327973781,18.96735348,0.839457146,2087,1,1,1,frontal,PD,1000,5,OXF27__
BAN01_t,1.089961446,1.580101408,-0.490139962,-0.629914542,-0.357740594,-6.064350882,0.948272137,1285,-0.183802593,-0.233242743,-0.137761062,temporal,PD,1000,5,BAN01_t
BAN02_t,0.136552992,0.707342928,-0.570789936,-0.68106173,-0.468767159,-8.923398505,0.960172948,1289,-0.697963109,-1,-0.475192581,temporal,PD,1000,5,BAN02_t
BAN03_t,1.552097689,1.726059034,-0.173961345,-0.293135836,-0.058464723,-2.373942571,0.929091165,1276,-0.053037661,-0.087533088,-0.018104197,temporal,PD,1000,5,BAN03_t
BAN04_t,0.041580415,0.768332415,-0.726751999,-0.863899965,-0.59397016,-8.808559709,1.035723882,1290,-0.862272175,-1,-0.604968808,temporal,PD,1000,5,BAN04_t
BAN05_t,0.1472354,0.304454695,-0.157219295,-0.236796064,-0.0730939,-3.033432693,0.938951062,1280,-0.359422134,-0.58957117,-0.172845511,temporal,PD,1000,5,BAN05_t
BAN06_t,0.53602574,0.988114407,-0.452088668,-0.549746912,-0.354659769,-7.547154786,0.952820664,1259,-0.298058836,-0.37211169,-0.230651436,temporal,PD,1000,5,BAN06_t
BAN07_t,0.590208814,0.217344646,0.372864167,0.272856845,0.465562882,6.21958567,0.922893403,1289,0.47846134,0.312467375,0.697790736,temporal,PD,1000,5,BAN07_t
BAN08_t,-0.303267291,-0.017272423,-0.285994868,-0.357256012,-0.218021828,-6.673675428,1.01080244,1287,-0.855543107,-1,-0.56442127,temporal,PD,1000,5,BAN08_t
BAN09_t,0.348553486,0.314717425,0.033836062,-0.045110672,0.107521544,0.686516071,0.956844226,1274,0.053762631,-0.068078914,0.17976597,temporal,PD,1000,5,BAN09_t
BAN10_t,-0.45558534,0.528811601,-0.984396941,-1.074719353,-0.897692355,-18.03167957,1.005469162,1281,-1,-1,-1,temporal,PD,1000,5,BAN10_t
BAN11_t,1.594741759,1.269415296,0.325326463,0.17668461,0.464744003,3.520626246,0.96223639,1261,0.114732434,0.060679693,0.171158618,temporal,PD,1000,5,BAN11_t
BAN12_t,1.29137945,0.945091314,0.346288136,0.249463681,0.451030159,5.416339968,0.969165735,1285,0.155501694,0.109754906,0.208013542,temporal,PD,1000,5,BAN12_t
BAN13_t,1.161970168,1.229140494,-0.067170325,-0.203153257,0.064413667,-0.793988151,0.97355365,1273,-0.027444924,-0.081252826,0.028543712,temporal,PD,1000,5,BAN13_t
BAN14_t,1.092076531,0.965706361,0.12637017,0.058227944,0.194780617,2.868539189,0.937316828,1289,0.061414606,0.028294097,0.0939734,temporal,PD,1000,5,BAN14_t
BAN15_t,1.870870061,-0.558509136,2.429379197,2.26507747,2.600897907,23.48640138,1.208366779,1265,1,1,1,temporal,PD,1000,5,BAN15_t
BAN16_t,0.308011016,0.323111266,-0.015100251,-0.128358895,0.099096828,-0.204667776,1.003846786,1270,-0.019366262,-0.231004949,0.192420295,temporal,PD,1000,5,BAN16_t
BAN17_t,0.89358014,1.749736971,-0.856156831,-0.978817791,-0.724933693,-10.63637101,0.956652147,1274,-0.32501851,-0.382577391,-0.269134892,temporal,PD,1000,5,BAN17_t
BAN18_t,0.696584599,1.146527244,-0.449942644,-0.554897559,-0.338757633,-6.611873769,0.980782262,1281,-0.245704354,-0.314020158,-0.180732499,temporal,PD,1000,5,BAN18_t
BAN19_t,0.127861467,0.503411263,-0.375549796,-0.491457823,-0.259089939,-5.391170518,1.026289167,1283,-0.607811164,-0.877707405,-0.386677876,temporal,PD,1000,5,BAN19_t
BAN21_t,-0.260735508,0.41906214,-0.679797648,-0.78863701,-0.568075502,-10.18930355,0.93474511,1289,-0.999802781,-1,-1,temporal,PD,1000,5,BAN21_t
BAN22_t,0.826004902,0.776012767,0.049992135,-0.016656367,0.117426041,1.150576676,0.949010064,1270,0.031396427,-0.010381876,0.076120313,temporal,PD,1000,5,BAN22_t
BAN23_t,0.25537186,0.132019607,0.123352253,0.006732633,0.235562707,1.69397527,0.953212662,1279,0.348556799,0.018302887,0.81637997,temporal,PD,1000,5,BAN23_t
BAN24_t,0.461530561,0.040232837,0.421297725,0.314303287,0.5238565,6.28134617,0.993119599,1270,0.809779709,0.482061287,1,temporal,PD,1000,5,BAN24_t
OXF01__,0.421183746,0.556193104,-0.135009358,-0.264710648,-0.001175585,-1.583966214,0.932642756,1280,-0.143052527,-0.303694851,-0.001588333,temporal,PD,1000,5,OXF01__
OXF02__,0.447403785,0.464039045,-0.01663526,-0.142834943,0.103369182,-0.214591677,0.97575134,1284,-0.018912309,-0.16072894,0.12740324,temporal,PD,1000,5,OXF02__
OXF03__,0.925467224,0.55158338,0.373883844,0.243039946,0.500066187,4.773711516,1.000487281,1285,0.257386901,0.156809675,0.368987411,temporal,PD,1000,5,OXF03__
OXF04__,0.534983744,0.802016089,-0.267032345,-0.403634286,-0.120737584,-3.072944797,0.964299332,1290,-0.206329132,-0.344092152,-0.093066166,temporal,PD,1000,5,OXF04__
OXF05__,0.280298228,-0.715112463,0.995410692,0.84550143,1.146649402,10.61487219,1.017503038,1290,0.99946576,1,1,temporal,PD,1000,5,OXF05__
OXF06__,1.267085837,1.294696619,-0.027610781,-0.134165303,0.078169763,-0.391835611,0.936001299,1288,-0.010855353,-0.052821389,0.029862395,temporal,PD,1000,5,OXF06__
OXF07__,0.959638274,0.18708082,0.772557455,0.640292303,0.907724297,8.516197107,0.972942844,1289,0.693755728,0.474822078,1,temporal,PD,1000,5,OXF07__
OXF08__,1.440975364,0.976179248,0.464796116,0.360608638,0.563696689,7.415355632,1.00348382,1285,0.192751928,0.148087217,0.238933169,temporal,PD,1000,5,OXF08__
OXF09__,1.797172167,1.717542289,0.079629877,-0.036454566,0.192773466,1.093753039,0.958527169,1231,0.022948212,-0.010259668,0.056785841,temporal,PD,1000,5,OXF09__
OXF10__,-0.602333774,-0.338195278,-0.264138496,-0.449440431,-0.068329821,-2.299850093,1.006235157,1290,-0.303158039,-0.610046968,-0.08233036,temporal,PD,1000,5,OXF10__
OXF11__,0.868031474,1.107543762,-0.239512288,-0.374043252,-0.103098452,-2.835960305,0.954915357,1285,-0.120845984,-0.185022642,-0.055038034,temporal,PD,1000,5,OXF11__
OXF12__,1.64467457,1.529919314,0.114755256,-0.052573208,0.268032407,1.161957735,0.963505094,1273,0.036101421,-0.017170723,0.084045786,temporal,PD,1000,5,OXF12__
OXF13__,1.109316467,0.856931549,0.252384918,0.128843099,0.380273617,3.189431171,0.975173588,1290,0.128333256,0.067755764,0.192720689,temporal,PD,1000,5,OXF13__
OXF14__,1.391443668,0.929414462,0.462029205,0.264273969,0.657717771,3.841172729,1.019936173,1289,0.203138986,0.112415003,0.303829123,temporal,PD,1000,5,OXF14__
OXF15__,0.284515587,1.363254793,-1.078739206,-1.212830371,-0.935580426,-11.74447995,0.868313712,1284,-0.667003877,-0.862364062,-0.513874687,temporal,PD,1000,5,OXF15__
OXF16__,0.694849018,-0.371530334,1.066379351,0.926357108,1.204065867,12.73486726,0.913841316,1284,1,1,1,temporal,PD,1000,5,OXF16__
OXF17__,0.880824904,2.122426262,-1.241601358,-1.37523975,-1.108089661,-15.08490499,0.902960256,1282,-0.414634172,-0.474224773,-0.361816963,temporal,PD,1000,5,OXF17__
OXF18__,-0.095711432,0.533810883,-0.629522315,-0.806648385,-0.453201725,-5.613873115,0.948402314,1290,-0.961436411,-1,-0.735548486,temporal,PD,1000,5,OXF18__
OXF19__,2.363676429,2.755117486,-0.391441057,-0.498384566,-0.283464173,-5.999919413,0.971554653,1289,-0.076481923,-0.096919978,-0.055495346,temporal,PD,1000,5,OXF19__
OXF20__,-0.135065932,-1.193803791,1.058737858,0.89544382,1.21673687,10.70521904,1.018772519,1287,0.803242758,0.605091499,1,temporal,PD,1000,5,OXF20__
OXF21__,1.079175743,1.005788681,0.073387062,-0.0728569,0.218773736,0.841055264,1.002145779,1286,0.03604034,-0.033205344,0.10803747,temporal,PD,1000,5,OXF21__
OXF22__,0.548075131,0.557415159,-0.009340028,-0.125318118,0.105828674,-0.122754735,0.963702172,1289,-0.006091887,-0.118199976,0.104043444,temporal,PD,1000,5,OXF22__
OXF23__,-0.535390948,-0.577933852,0.042542904,-0.086898406,0.172914666,0.506126474,0.948532008,1288,0.039261216,-0.084796441,0.166967138,temporal,PD,1000,5,OXF23__
OXF24__,1.098895606,0.983559708,0.115335899,-0.000419848,0.234843174,1.589500242,0.9731572,1288,0.056019109,-0.000194458,0.117313231,temporal,PD,1000,5,OXF24__
OXF25__,0.782277078,0.310863276,0.471413802,0.328913643,0.613853975,5.082903956,0.989058079,1288,0.45435054,0.250080642,0.725833341,temporal,PD,1000,5,OXF25__
OXF26__,0.845770892,0.186647953,0.659122939,0.482159852,0.834055865,6.154798438,0.959134285,1290,0.662381647,0.434976227,1,temporal,PD,1000,5,OXF26__
OXF27__,-0.025639909,0.079041859,-0.104681768,-0.201066299,-0.002779702,-1.615609503,0.951644995,1281,-0.72126522,-1,-0.029105009,temporal,PD,1000,5,OXF27__
BAN01_t,0.800640537,1.877620825,-1.076980288,-1.257520456,-0.901533801,-10.10415891,0.978963844,1276,-0.404824813,-0.500429448,-0.322422044,parietal,PD,1000,5,BAN01_t
BAN02_t,-0.09348108,-0.013607847,-0.079873233,-0.23593544,0.078343323,-0.810760263,0.977635905,1276,-0.438046896,-1,0.984059267,parietal,PD,1000,5,BAN02_t
BAN03_t,2.41083857,1.785643915,0.625194655,0.507214927,0.741833012,8.462552087,0.99777373,1275,0.149155196,0.119701452,0.17750278,parietal,PD,1000,5,BAN03_t
BAN04_t,-0.145460081,-0.037388012,-0.108072069,-0.280595987,0.059511879,-1.014853222,0.978401723,1276,-0.499775225,-1,0.414736247,parietal,PD,1000,5,BAN04_t
BAN05_t,-0.064756412,0.060635068,-0.12539148,-0.217452637,-0.04286884,-2.388644788,0.989433554,1276,-0.915580629,-1,-0.446618754,parietal,PD,1000,5,BAN05_t
BAN06_t,0.080712731,0.365888717,-0.285175986,-0.376302665,-0.18622751,-4.842730247,0.945827468,1273,-0.659295764,-1,-0.394979261,parietal,PD,1000,5,BAN06_t
BAN07_t,-0.145301573,-0.744421455,0.599119882,0.467518036,0.730274378,7.360290754,1.028590326,1276,0.689598527,0.457471351,1,parietal,PD,1000,5,BAN07_t
BAN08_t,-1.012065366,-0.794708424,-0.217356942,-0.308429036,-0.125107291,-3.945139486,1.021493478,1275,-0.120718827,-0.174814546,-0.070605051,parietal,PD,1000,5,BAN08_t
BAN09_t,-0.160598682,-0.554222246,0.393623564,0.311805852,0.471678529,7.920279414,0.991126424,1276,0.560594537,0.405051736,0.742586133,parietal,PD,1000,5,BAN09_t
BAN10_t,-1.401580231,-0.607485931,-0.7940943,-0.898376747,-0.685157464,-11.92900492,0.982565375,1276,-0.396370139,-0.459829378,-0.334158505,parietal,PD,1000,5,BAN10_t
BAN11_t,2.22623255,0.913239273,1.312993277,1.143475878,1.476290116,12.14233477,0.952871151,1276,0.419531339,0.361650099,0.4845791,parietal,PD,1000,5,BAN11_t
BAN12_t,1.238300812,0.779122998,0.459177814,0.354984156,0.559199459,7.174207392,0.967752975,1276,0.228670854,0.172978077,0.28527137,parietal,PD,1000,5,BAN12_t
BAN13_t,0.819342174,0.057302466,0.762039708,0.618498025,0.905643753,8.369381988,1.003181221,1276,0.858529716,0.631788484,1,parietal,PD,1000,5,BAN13_t
BAN14_t,-0.056882242,-0.574406553,0.517524311,0.426273815,0.603181799,9.380298362,0.945438263,1276,0.820311302,0.58640871,1,parietal,PD,1000,5,BAN14_t
BAN15_t,1.947337939,-0.259682816,2.207020755,2.039724488,2.362328912,23.01519217,1.151814189,1275,0.999459414,1,1,parietal,PD,1000,5,BAN15_t
BAN16_t,-0.853023562,-1.868896792,1.01587323,0.874358986,1.154621895,11.41315574,0.862103522,1276,0.37431627,0.314969292,0.438785693,parietal,PD,1000,5,BAN16_t
BAN17_t,0.654089868,0.702789093,-0.048699225,-0.246494446,0.147074256,-0.386269719,1.004528076,1276,-0.038630416,-0.191419965,0.104798662,parietal,PD,1000,5,BAN17_t
BAN18_t,1.034107151,1.715907929,-0.681800778,-0.813599554,-0.544150641,-7.924586405,0.958635463,1276,-0.249298382,-0.30824018,-0.19167755,parietal,PD,1000,5,BAN18_t
BAN19_t,0.563633946,0.424251056,0.13938289,0.03256709,0.246735389,2.06133184,0.962294509,1276,0.141525957,0.032981856,0.250059942,parietal,PD,1000,5,BAN19_t
BAN21_t,-0.304243533,-0.048935711,-0.255307822,-0.379612102,-0.126977132,-3.161043597,0.943216332,1276,-0.722289628,-1,-0.304152708,parietal,PD,1000,5,BAN21_t
BAN22_t,-0.497713083,-0.365356451,-0.132356632,-0.197107482,-0.070691613,-3.364515403,0.984233873,1274,-0.154454466,-0.226803411,-0.079061073,parietal,PD,1000,5,BAN22_t
BAN23_t,-0.084618071,-0.469661268,0.385043198,0.271473958,0.493953201,5.129539716,0.932786083,1276,0.712400086,0.418824823,1,parietal,PD,1000,5,BAN23_t
BAN24_t,-0.677254817,-1.534585885,0.857331068,0.722858836,0.991236699,9.797266985,0.914357296,1276,0.390654646,0.30295907,0.489415281,parietal,PD,1000,5,BAN24_t
OXF01__,0.478248951,-0.433635633,0.911884584,0.726495676,1.095577037,7.793362757,0.964716075,1276,1,1,1,parietal,PD,1000,5,OXF01__
OXF02__,-0.305824779,0.884113854,-1.189938633,-1.347514156,-1.038028113,-12.06997334,0.865308746,1275,-0.999792301,-1,-1,parietal,PD,1000,5,OXF02__
OXF03__,1.642218304,0.759406698,0.882811606,0.714434503,1.05520814,8.28858479,0.997801094,1276,0.369979265,0.297035131,0.450415376,parietal,PD,1000,5,OXF03__
OXF04__,-0.377040192,-0.78582402,0.408783828,0.239682154,0.580240773,3.932467545,1.052356876,1276,0.361740677,0.19498025,0.554777952,parietal,PD,1000,5,OXF04__
OXF05__,-1.14457535,-1.851973791,0.707398441,0.567067234,0.842559813,8.110517546,0.96490472,1276,0.23707268,0.182714663,0.29311232,parietal,PD,1000,5,OXF05__
OXF06__,-0.165871771,-0.159437394,-0.006434377,-0.112163344,0.109946764,-0.098572889,1.016160612,1276,-0.011685298,-0.469756656,0.487782347,parietal,PD,1000,5,OXF06__
OXF07__,0.632127695,-0.212043719,0.844171415,0.685017604,1.009163778,8.265244683,0.966418866,1276,0.997777013,1,1,parietal,PD,1000,5,OXF07__
OXF08__,0.722729385,-0.558125142,1.280854527,1.139568338,1.418387962,15.00847205,1.01619273,1276,1,1,1,parietal,PD,1000,5,OXF08__
OXF09__,0.979555367,0.009929793,0.969625575,0.800647973,1.132649787,9.35486727,1.000273188,1276,0.935154143,0.757306389,1,parietal,PD,1000,5,OXF09__
OXF10__,-0.784931224,-1.446024788,0.661093564,0.449097498,0.874413042,4.839567242,0.986330716,1276,0.302091353,0.190340438,0.436811886,parietal,PD,1000,5,OXF10__
OXF11__,2.017974435,1.263200598,0.754773837,0.647162628,0.874558203,10.74618505,1.026049914,1276,0.230262504,0.198758857,0.264781038,parietal,PD,1000,5,OXF11__
OXF12__,0.822659691,0.844595013,-0.021935322,-0.172274631,0.119729297,-0.217293775,0.925903616,1276,-0.013803713,-0.105551957,0.072990005,parietal,PD,1000,5,OXF12__
OXF13__,1.184944573,0.887770652,0.297173922,0.140862617,0.443709543,3.029057831,0.940409318,1276,0.143176105,0.070911272,0.21259989,parietal,PD,1000,5,OXF13__
OXF14__,-1.345580101,-0.755386003,-0.590194098,-0.767703467,-0.414302244,-5.430370982,0.963399514,1276,-0.283451699,-0.388020651,-0.190766637,parietal,PD,1000,5,OXF14__
